video_id,video_url,title,description,published_at,publish_date,publish_time,day_of_week,hour,channel_id,channel_title,category_id,category_name,tags,duration,duration_seconds,duration_minutes,definition,caption,view_count,like_count,favorite_count,comment_count,duration_range
eIoS5qil1kE,https://www.youtube.com/watch?v=eIoS5qil1kE,G Nako x Zuchu - Hapo (Visualizer),"Experience the vibe! Tanzanian music giants @gnakowarawara and @officialzuchu team up for ""HAPO"" – a smooth, romantic banger with East African flavor. Let the visuals take you on a ride through sound and emotion. The music video was shot inTanzania: Directed by @Visiormufasa #GNako #Zuchu #Hapo 🎶 Don't forget to like, comment, and SUBSCRIBE on my Youtube channel: https://www.youtube.com/c/gwarawara Follow G NAKO Instagram: http://www.instagram.com/gnakowarawara Twitter: http://www.twitter.com/GnakoWarawara TikTok: https://www.tiktok.com/@gnakowarawara Facebook: http://www.facebook.com/gnako.warawara Listen to G NAKO Boomplay: https://www.boomplay.com/artists/862430 Audiomack: https://audiomack.com/acityfinest Apple Music : https://music.apple.com/tz/artist/g-n... Spotify : https://open.spotify.com/artist/0ywww... YouTube: https://www.youtube.com/c/gwarawara",2025-07-15 07:30:07+00:00,2025-07-15,07:30:07,Tuesday,7,UCDRnaUq7uu85CKNhSYq7g8Q,G Nako,10,Music,"['Gnako', 'ZUCHU', 'WCB', 'BAILA', 'zuchu new song', 'hapo zuchu ft g nako', 'hapo', 'gnako ft zuchu', 'zuchu', 'pawa', 'ha ha ha', 'haha', 'hahaha', 'bailabaila', 'baila baila']",PT3M27S,207,3.45,hd,False,2148719,24098,0,1528,Under 5 min
3tX-cZbugBM,https://www.youtube.com/watch?v=3tX-cZbugBM,FINALLY 🤩 107 BIG TIME RONALDO IN EFOOTBALL 🔥...,"Thanks For Watching, If You are Enjoying My Contents Don't for to Hit the Subscribe Button and Also Like the Video So That we Can Reach Efootball Lovers 🤩 #efootball2025 Follow Me On Facebook: https://www.facebook.com/profile.php?id=61554213784203&mibextid=ZbWKwL Music from #InAudio: https://inaudio.org/ Infractions Musics - Heroes. Music from #InAudio: https://inaudio.org/ Infractions Musics - Politics. tags: efootball Gameplay efootball 2025 mobile efootball 2025 mobile Today efootball 2025 mobile gameplay Division 1 Efootball 2025 Best Formation Efootball 2025 Ronaldo Efootball 2025 Cristiano Ronaldo Efootball 2025 Big Time Ronaldo Efootball 2025",2025-08-05 09:30:00+00:00,2025-08-05,09:30:00,Tuesday,9,UCEgMsDCpvDp3D6AewIX_aNg,Efootball Dude,20,Gaming,"['Efootball 2025', 'Efootball Mobile', 'Ronaldo Efootball 2025', 'Big Time Ronaldo Efootball 2025', 'Ronaldo Gameplay Efootball']",PT12M29S,749,12.483333333333333,hd,False,68236,3676,0,280,10–20 min
kVA56TEe4Nw,https://www.youtube.com/watch?v=kVA56TEe4Nw,Luludiva feat. Khadija Kopa - Kipenseli [Official Music Video],Kipenseli is available to all major platforms.,2025-08-02 13:17:28+00:00,2025-08-02,13:17:28,Saturday,13,UCu9db-gbsE2vPDSrzu4Ehag,LuluDiva,10,Music,[],PT2M56S,176,2.933333333333333,hd,False,197149,6158,0,3164,Under 5 min
JbmJ2riu4K0,https://www.youtube.com/watch?v=JbmJ2riu4K0,Upgrading to the Tallest SONIC Ever in GTA 5,Eggman is insanely tall! To save the world from his tall destruction Sonic must upgrade to the Sonic Tallest Ever! Follow for even more epic adventures Discord - https://discord.gg/cQaHT9a Instagram - https://www.instagram.com/thesimplychris/ Twitter - https://twitter.com/TheSimplyChris Twitch - https://www.twitch.tv/thesimplychris/ ---------------------------------------------------------------- Business inquiries: simplychrisofficial@gmail.com ---------------------------------------------------------------- #GTA5 #Sonic #SimplyChris,2025-08-02 14:00:25+00:00,2025-08-02,14:00:25,Saturday,14,UCuOnYE6km4LnKL_nPcgVa9A,Simply Chris,20,Gaming,"['gaming', 'video game', 'gta 5', 'super sonic', 'grand theft auto mods', 'gta mods', 'gta 5 mods', 'gta v', 'sonic mod', 'gta 5 sonic mod', 'super sonic gta 5', 'simply chris', 'gta 5 mod', 'simple chris', 'gta', 'roleplay', 'gta rp', 'sonic', 'sonic the hedgehog', 'gta 5 super sonic', 'gta v jump', 'caylus gta 5', 'sonic the hedgehog mod', 'gta 5 space', 'gta 5 but', 'eggman gta 5', 'strongest sonic', 'tallest sonic', 'tallest sonic gta 5', 'tallest eggman', 'tallest eggman gta 5', 'upgrading to the tallest sonic', 'tall sonic']",PT8M6S,486,8.1,hd,False,905002,12140,0,31,5–10 min
kRSF_sBEdcY,https://www.youtube.com/watch?v=kRSF_sBEdcY,IT'S OVER - VINNY FLAVA (OFFICIAL MUSIC VIDEO),A song of a sad love story and it's ending. IT'S OVER Written by Vinny Flava. inspired by heartbreak story. Audio produced by Mesesi. Visuals - Gad Gado.,2025-07-22 09:15:08+00:00,2025-07-22,09:15:08,Tuesday,9,UC9oBcIM3BVuF1NIvuxsgPvg,Vinny Flava Official,10,Music,[],PT3M22S,202,3.3666666666666667,hd,False,313133,22443,0,2130,Under 5 min
gGmOlEra3Ug,https://www.youtube.com/watch?v=gGmOlEra3Ug,🔴Kenya vs DR Congo⚽African Nations Championship⚽PES 2021 SIMULATION Gameplay,"🔴Kenya vs DR Congo⚽African Nations Championship⚽PES 2021 SIMULATION Gameplay This is a video game simulation (PES 2021) and is not real match footage. Don’t forget to Subscribe ✅ Like 👍Share 🔄 to support our gaming journey! ❤️🎮 This game-play video was created and uploaded using PES 2021. I have edited, modified, and produced the content myself, including gameplay recording, video editing, and final publishing. #kenya #drcongo #KenyaMatch #DRCongoMatch #KenyaVsDRCongo #AfricanNationsChampionship #PES2021 #PESGameplay #FootballSimulation #Konami #FullMatchHD #EFootball #gamingcommunity Score credit goes to flashscore",2025-08-04 02:25:39+00:00,2025-08-04,02:25:39,Monday,2,UCFShDinfXNFz1iIWflj_Hgw,Kustami,20,Gaming,"['PES 2021', 'PES 2021 Gameplay', 'PES Full Match', 'Football Gaming', 'eFootball Simulation', 'African Nations Championship', 'Kenya vs DR Congo', 'kenya match', 'congo match']",PT2H22M1S,8521,142.01666666666668,hd,False,17079,0,0,0,Over 120 min
w6uIvTVyMy8,https://www.youtube.com/watch?v=w6uIvTVyMy8,Willy Paul - My Lady ( Official music Video ),Subscribe to the channel for more https://tinyurl.com/WillyPaul-YT Song by Willy Paul Visuals by Nezzoh Montana Film Giants Track by Cos Cos Mastered by :Teddy B Shoot Location : PrideInn Azure Hotel Nairobi And Russia Moscow Follow Willy Paul on Socials https://instagram.com/willy.paul.msafi https://twitter.com/willypaulmusic #WillyPaul #saldidointernational,2025-07-18 07:00:07+00:00,2025-07-18,07:00:07,Friday,7,UCgdVgtJQXxebSiSAzlhYczw,Willy Paul Thee Pozze,10,Music,"['willy paul', 'ngomma', 'kenya', 'africa', 'dance music', 'inspiring music', 'hot music', 'gengetone']",PT3M20S,200,3.333333333333333,hd,False,1062503,15773,0,1940,Under 5 min
p2XJCPs4KqM,https://www.youtube.com/watch?v=p2XJCPs4KqM,🔴LIVE : Kenya vs RD Congo | Africa Nations Championship 2025 (CHAN) | Realistic eFootball Pes 21,"⚠️Disclaimer : This is a gameplay video of the eFootball PES game. Completely created by the creator of this channel.This video simulates the gameplay of a live football match updated with eFootball 2021. All videos on this channel are recorded and edited by the owner of this channel. Kenya vs RD Congo, Kenya vs RD Congo live, Kenya vs RD Congo match, Kenya vs RD Congo full match, Kenya vs RD Congo live today, Kenya vs RD Congo matchday, Kenya vs RD Congo live streaming, Kenya vs RD Congo highlights, Kenya vs RD Congo live now, Kenya vs RD Congo live score, Africa Nations Championship 2025, CHAN 2025, #kenya #rdcongo #caf #LiveStream #FootballGameplay #African Nations Championship #livefootball #PES21Live #PES2021 #PES21Gameplay #PESLiveStream #PES21 #GamingLive #LiveMatch #eFootball #MatchSimulation",2025-08-03 18:16:32+00:00,2025-08-03,18:16:32,Sunday,18,UCPaMJhRa3K5LLNgVVaPGgNg,CrBall best,20,Gaming,"['Kenya vs RD Congo', 'Kenya vs RD Congo live', 'Kenya vs RD Congo match', 'Kenya vs RD Congo full match', 'Kenya vs RD Congo live today', 'Kenya vs RD Congo matchday', 'Kenya vs RD Congo live streaming', 'Kenya vs RD Congo highlights', 'Kenya vs RD Congo live now', 'Kenya vs RD Congo live score', 'Africa Nations Championship 2025', 'CHAN 2025']",PT3H21M28S,12088,201.46666666666667,hd,False,23907,27,0,0,Over 120 min
bd77wL5r-Ck,https://www.youtube.com/watch?v=bd77wL5r-Ck,Iyanii ft Dufla Diligon - Donjo Maber (Official Music Video),"Iyanii returns with a high-energy banger, teaming up with the ever-vibrant Dancehall maestro Dufla Diligon to deliver “Donjo Maber” — a pulsating track built to get you on your feet. Infused with infectious beats and rhythmic grooves, Donjo Maber is a celebration of Luo culture, seamlessly blended with a fresh Afro Dancehall vibe. The song bridges tradition and modernity, showcasing Iyanii’s unique ability to fuse cultural identity with mainstream appeal. This marks the third official release from Iyanii’s highly anticipated upcoming album, and it’s a clear indication that he’s not holding back. With a catchy hook, dynamic energy, and undeniable chemistry between the two artists, Donjo Maber is poised to be a favorite on dance floors and playlists across the region. Listen to Donjo Maber - (https://onerpm.link/donjo-maber) FOR BOOKINGS AND INQUIRIES: bookiyanii@gmail.com | +254715774860 FOLLOW IYANII : Instagram - https://instagram.com/officialiyanii Facebook - https://www.facebook.com/officialiyanii/ You Tube - https://youtube.com/channel/UC_NE0izr5RvxIs7VAmw3AKA Tik Tok - https://www.tiktok.com/@officialiyanii? Written by : Iyanii Co-written by : Dufla Diligon and Rashid Bre Performed by : Iyanii and Dufla Diligon Audio Production Produced by : Waka Waka Co - Produced by : Igamba Mbiu Guitars by : Kenty Additional Vocals : Iyanii, Sini Shana, Rashid Bre and Vic West Composed and Arranged by : Iyanii, Waka Waka, Kenty, Igamba Mbiu and Rashid Bre Mixed by : Waka Waka and Igamba Mbiu Mastered by : Hendrick Sam Recorded at : Kewsh Records Video Production Director : KG Brian Lights : Eddie Chris Lights Assistant : Collins Omondi Behind the Scenes (BTS) : Director Rezzie Photography : Kapedo Photography and Snap Harvest Photography Logistics Manager : Rashid Bre Transport : Kinyanjui and Okinda Bala Makeup Artists : Mercy Mukunda and Rodah Models Mwanaa & Burnjiana, Mathayo, Yobi Denzel, Bonah, Muthonzz, Chelsea, Rue, Natalia, Shanny, Kenyan-Raw, Usna, Blessed Dance & Choreography Choreographers: Collo Blue, Young Puffy, Ninton, Malone, Moseking and BryPappy Clusters Dance Crew: Collo Blue, Nasieku, Klaus, Youngpuffy, Pricky, Momshee, Queen, Lucy, Miss Nafula, BryPappii, Patra, Nanga, Stella, Ninton, Ellie268k, Lesh, Mose, Babykiki50, Deysha, Lolo, Duncan, Vicwest, Malone, Essycute, Maaya, Ian, Denno, Marion, Miss P, Tatts, Wanja, Nzula and Daisy Special Thanks: Jeff Mutunga, Lil Shawrie, DJ Kelv 254, Antony – Red Cross Limuru, Janet – Red Cross Limuru, Lucy – Rexol Petrol Station and Ananda – McMillan Library Filming Locations Limuru Red Cross Center, Tigoni, Nairobi Street Kitchen, McMillan Library, Dereshe Towers-Ngara and City Park Market Executive produced by : Chamouflage Inc #Iyanii #IyaniiMusic #DonjoMaber #DuflaDiligon #afrodancehall #newmusic #LuoVibes #kenyanmusic #newmusicrelease #kenyanmusic ©2025 Administered by CamouflageInc",2025-07-11 09:00:07+00:00,2025-07-11,09:00:07,Friday,9,UC_NE0izr5RvxIs7VAmw3AKA,Iyanii,10,Music,"['IYAANI', 'KENYAN MUSIC', 'Best of kenyan music', 'trending music', 'top trending', '254 music', 'urban music', 'khaligraph jones', 'Bahati', 'willy paul', 'rap music', 'king kaka', 'ppp tv', 'Best of Iyanii music', 'zuchu', 'Diamond Platnumz', 'Bien', 'Mbosso', 'Wakadinali', 'Jovial', 'Otile Brown', 'ALEX KASAU KATOMBI', 'Uncle Waffles', 'Royal Musiq', 'Davido', 'Donjo Maber', 'Dufla Diligon', 'Iyanii new song', 'Toxic Lyrikali', 'Matata', 'Mejja Genge']",PT3M13S,193,3.216666666666667,hd,False,1180335,22056,0,1417,Under 5 min
7rLkZILghqs,https://www.youtube.com/watch?v=7rLkZILghqs,First Ever 99 Rated Gullit,"Get your personalised video message from Chuff here: https://www.cameo.com/chuffsters Subscribe please 🙏😁 My other channels: More Football/FIFA Content: @Chuffsters Chuff Reacts: @ChuffReacts Chuff Gaming: @Chuff_Gaming Longer Vids: @EvenMoreChuff 🎶TIKTOK🎶 https://www.tiktok.com/@chuffsters 🔵TWITTER🔵 https://twitter.com/Chuffsters 📸INSTAGRAM📸 https://www.instagram.com/chuffsters/ Cheers #EAFC25 #FC25 #EASPORTS #FIFA25 #ultimateteam #UT #UTSquadBuilder #Football #soccer #eafc24 #fc24 #chuffsters #morechuff #gullit #futties tags, ignore: Gullit fc25,99 Gullit fc25,ruud Gullit eafc 25,futties Gullit,futties fc25,Gullit fc 25,ultimate team,fc25,eafc,eafc 25,fut,fc25 squad builder,fc 25,ea fc 25,ultimate team squad builder,squad builder,chuffsters,chuff,more chuff,morechuff,eafc25,fifa 25,fut 25,fifa,chuffster,fc25 ultimate team,ea sports fc 25,fifa ultimate team,ut squad builder,futties fc 25,gullit ultimate team,futties ultimate team,futties eafc 25,ruud gullit,ruud gullit fc25",2025-08-03 08:00:09+00:00,2025-08-03,08:00:09,Sunday,8,UC8QylkZmeGTi5Y2VR5bf7VA,More Chuff,20,Gaming,"['Gullit fc25', '99 Gullit fc25', 'ruud Gullit eafc 25', 'futties Gullit', 'futties fc25', 'Gullit fc 25', 'ultimate team', 'fc25', 'eafc', 'eafc 25', 'fut', 'fc25 squad builder', 'fc 25', 'ea fc 25', 'ultimate team squad builder', 'squad builder', 'chuffsters', 'chuff', 'more chuff', 'morechuff', 'eafc25', 'fifa 25', 'fut 25', 'fifa', 'chuffster', 'fc25 ultimate team', 'ea sports fc 25', 'fifa ultimate team', 'ut squad builder', 'futties fc 25', 'gullit ultimate team', 'futties ultimate team', 'futties eafc 25', 'ruud gullit', 'ruud gullit fc25']",PT12M52S,772,12.866666666666667,hd,False,395109,10220,0,628,10–20 min
rfO0RJIJ4yc,https://www.youtube.com/watch?v=rfO0RJIJ4yc,"Thirtyfourbrick - NG'AADA (MAURU GWASH, JAYLO & ONLYMOH) [Official Video]","Thirtyfourbrick - Ng'aada Our EP ""No Guidance"" Out Now: https://ampl.ink/QYmBa 🎥: Mwende Renata Prod by: Keithwamz Mix & Master: vlmightysos A BRICKHOUSE PRODUCTION. Follow Thirtyfourbrick👇 https://www.instagram.com/thirtyfour_brick/ https://www.tiktok.com/@thirtyfourbrick https://x.com/34_brick MAURU GWASH https://www.instagram.com/mauru_gwash/ JAYLO https://www.instagram.com/jaylo_thirtyfour/ ONLYMOH https://www.instagram.com/0nlym0h/ Subscribe for more official content from Thirtyfourbrick: https://youtube.com/@34brick?si=_zfv_MdXwUEe96O8 #thirtyfourbrick #ngaada",2025-08-04 15:30:07+00:00,2025-08-04,15:30:07,Monday,15,UCtU7cxEWIp20q3IzUEb8TkA,Thirtyfourbrick,22,People & Blogs,[],PT3M17S,197,3.283333333333333,hd,False,14983,1534,0,231,Under 5 min
oupwxCx0soI,https://www.youtube.com/watch?v=oupwxCx0soI,The DEER is NOT a MONSTER! 99 NIGHTS in the FOREST Animation,"NEW 99 Nights in the Forest PLAYLIST 🏕️ - https://www.youtube.com/playlist?list=PLQIeNXuO6b6KYJE6JSMSu6tp0hD80vEms A new adventure in the middle of the forest! PLAYER is now inside the ROBLOX world but he will have a unique help, the ITALIAN BRAINROTS will join the game to survive 99 nights without being caught by DEER and other creatures that will stalk them, stay to see how this ROBLOX story ends. 🦌🌙 ► SUBSCRIBE to the Channel! - https://www.youtube.com/@CartoonGames_3D 📚 WHAT IS 99 Nights in the Forest?! This official wiki is about the Roblox game, 99 Nights in the Forest, developed by Grandma’s Favorite Games. In 99 Nights in the Forest, players have to build a camp with their friends and find and rescue the 4 missing children, whilst avoiding a vicious Deer, its Cultists, and other hostile beasts. #roblox #99nightintheforest #animation #gameplay #robloxedit",2025-08-02 12:01:33+00:00,2025-08-02,12:01:33,Saturday,12,UCafp3SzNo2GDSElcyrGaIOQ,Cartoon Games 3D,20,Gaming,"['roblox', 'roblox animations', '99 NIGHTS IN THE FOREST', 'gameplay', 'SAD STORY of 99 NIGHTS IN THE FOREST!']",PT21M14S,1274,21.23333333333333,hd,False,1321655,7833,0,190,20–60 min
wfDytozbV4o,https://www.youtube.com/watch?v=wfDytozbV4o,Goodbye Amigo -Yoyo Zing [ Official music video ],,2025-07-30 06:45:06+00:00,2025-07-30,06:45:06,Wednesday,6,UCyvJCElBq1luP6K1pujm2mA,YOYO ZING,10,Music,[],PT4M40S,280,4.666666666666667,hd,False,58746,0,0,314,Under 5 min
MauO-mlFwNI,https://www.youtube.com/watch?v=MauO-mlFwNI,Reacting to CREEPY Snapchat Trolling On Roblox...🤣💀,Reacting to CREEPY Snapchat Trolling On Roblox...🤣💀 Roblox #roblox 🟢Spotify: https://open.spotify.com/artist/4nlWyvzuFsMUbjOsfHJxZG?si=sKG8sPcbQMO-icSDHvobNw 🍎 Apple Music: https://music.apple.com/artist/1812216312 ⭐USE STAR CODE: AVOCADO 📷Tik Tok: https://www.tiktok.com/@official_avocado_playz,2025-08-05 11:00:42+00:00,2025-08-05,11:00:42,Tuesday,11,UCqA5tXN003u-18CKSICLDdg,Avocado Playz,20,Gaming,[],PT16M36S,996,16.6,hd,False,263029,13933,0,1755,10–20 min
aVr3uE7Y1EY,https://www.youtube.com/watch?v=aVr3uE7Y1EY,BREEDER LW Ft BIEN - VULAI (Official Lyric Video) | Mdogolo EP,"Stream ""MDOGOLO EP"" https://onerpm.link/Mdogolo Stream My Music : Spotify : https://open.spotify.com/artist/627ZPdDfhsaXctdPneB5Sy Apple Music : https://music.apple.com/ke/artist/breeder-lw/1436587835 Boomplay : https://www.boomplay.com/share/artist/551028?srModel=COPYLINK&srList=IOS Audiomack : https://audiomack.com/breeder-lw Follow BREEDER LW. Facebook ; https://www.facebook.com/breedeer Instagram; https://instagram.com/breeder_lw?utm_medium=copy_link Twitter : https://twitter.com/Breeder_LW_?s=09 Tiktok : https://vm.tiktok.com/ZSJmDcrRT/ For Bookings & Inquiries. Email: breederlwmanagement@gmail.com Call: +254 726 328 919, The official YouTube channel of BREEDER LW. Subscribe for the latest music videos, performances, and more. #BreederLW #BigBaba #MidasTouch",2025-07-30 06:20:06+00:00,2025-07-30,06:20:06,Wednesday,6,UC7D8QINor-EtuIOiPUGysAw,BREEDER LW,10,Music,"['BREEDER LW', 'Midas touch ALBUM', 'BIG BABA FRIDAYZ', 'BAZENGA DADDII', 'PAPA FATHELA', 'TOUGH KLAN', 'BIG BABA', 'KENYAN HIPHOP', 'ARBANTONE', 'DRILL MUSIC', 'KENYAN DRILL MIX', 'KENYAN MUSIC', 'KENYAN RAP MUSIC']",PT3M19S,199,3.316666666666667,hd,False,56661,3075,0,258,Under 5 min
8roWJVZq2NI,https://www.youtube.com/watch?v=8roWJVZq2NI,I Signed De Gea…New Season Begins🔥,Create a Club EP7… Subscribe to my Other Channels! ►@S2G ►@EvenMoreS2G Follow me on Social Media! ►Twitch - https://www.twitch.tv/thereals2g ►Twitter - https://twitter.com/OfficialS2G ►Instagram - https://www.instagram.com/officials2g ►TikTok - https://www.tiktok.com/@official_s2g ►Club Twitter - https://twitter.com/S2GFC,2025-08-05 18:33:11+00:00,2025-08-05,18:33:11,Tuesday,18,UCw9rjdrpHa7mzNrWVJoaPgw,MoreS2G,20,Gaming,[],PT21M30S,1290,21.5,hd,False,186461,12614,0,1437,20–60 min
SCpslTk8ils,https://www.youtube.com/watch?v=SCpslTk8ils,RUNDA UKAMBA - ZIPPORAH ERIC (OFFICIAL VIDEO)PREZZO LOGISTICS,"#Rundaukambani #Prezzohlogistics #Prezzohmouldings #zipporaheric #Kalonzomusyoka #RoselineKatungwa #KambaGospel #rosemuhandoa #trending #kambagospel #gospel #swahili #zipporah #kenyan music #Gospelmusic, #swahilimusic #localmusic #kenyangospelmusic #bestofkambamusic #kambamusic #swahili #wilberforcemusyoka #myello #puritykateiko #johnkay #kasolo #Governorwavinya #prezzo #prezzologisticsmouldings #How prezzoarraivedinstyle //A Stunning touch image #Directed By Sk Mandela #Audio Jawabu studios",2025-07-24 09:44:34+00:00,2025-07-24,09:44:34,Thursday,9,UCh_hMu7Fgo2RJDgRGev4-pw,ZIPPORAH ERIC.,10,Music,"['Zipporah Eric', 'Kenyan music', 'Kamba music', 'Best of Kamba music', '254 music', 'Wilberforce musyoka', 'Stephen kasolo', 'Best of east africa music', 'Njugush', 'Tugi', 'Abel mutua', 'switch tv', 'Jalango tv', 'ngomma vas', 'ngomma.com', 'Ngomma', 'Trending music', 'Best of Trending music', 'Trending in kenya', 'Trending in Tanzania', 'Trending in East africa', 'Top trending', 'Kasolo']",PT7M46S,466,7.766666666666667,hd,False,142911,3846,0,771,5–10 min
0JaRJJm56xs,https://www.youtube.com/watch?v=0JaRJJm56xs,BUILDING THE MOST EXPENSIVE PLANE IN ROBLOX BUILD A PLANE!,"Today the RoBros, build a plane in roblox! Make sure you watch the whole video to find out what happens. -SUBSCRIBE TO OUR MOVIES CHANNEL- https://www.youtube.com/@RoBrosMovies -- SUBSCRIBE TO THE GROUP -- https://www.youtube.com/@FoltynFamily https://www.youtube.com/@NDGFam https://www.youtube.com/@ChexWorldwide #roblox #robros #foltyn",2025-08-06 04:09:35+00:00,2025-08-06,04:09:35,Wednesday,4,UCP7tE6906s2QBlonjrEETnw,RoBros,20,Gaming,"['Roblox', 'Foltyn', 'Chex', 'NateDaGreat', 'foltyn roblox', 'foltyn family', 'roblox foltyn', 'family friendly', 'funny', 'no swearing', 'foltyn family roblox', 'roblox foltyn family']",PT10M59S,659,10.983333333333333,hd,False,67148,1635,0,357,10–20 min
5ye4qj0z3Do,https://www.youtube.com/watch?v=5ye4qj0z3Do,Kraff - Pretty Rockstar (Official Music Video) | Story Book Riddim,"Kraff - Pretty Rockstar Subscribe for more official content from Kraff: https://Kraffgad.lnk.to/Youtube Follow Kraff Instagram: https://Kraffgad.lnk.to/Instagram TikTok: https://Kraffgad.lnk.to/TikTok Twitter: https://Kraffgad.lnk.to/Twitter Facebook: https://Kraffgad.lnk.to/Facebook Listen to Kraff Apple Music: https://Kraffgad.lnk.to/AppleMusic Spotify: https://Kraffgad.lnk.to/Spotify Audiomack: https://Kraffgad.lnk.to/Audiomack Soundcloud: https://Kraffgad.lnk.to/Soundcloud Deezer: https://Kraffgad.lnk.to/Deezer TIDAL: https://Kraffgad.lnk.to/TIDAL Amazon Music: https://Kraffgad.lnk.to/AmazonMusic Pandora: https://Kraffgad.lnk.to/Pandora The Official Youtube Channel of Kraff. Subscribe for the latest music videos, performances and more. #kraff",2025-07-28 01:20:39+00:00,2025-07-28,01:20:39,Monday,1,UCccBmDb2c0CQH5i-YEgdvgQ,Kraff Official,10,Music,"['Pretty rockstar', 'Kraff', 'Rvssian', 'Head concussion records', 'Storybook riddim', 'Storybook', 'Kraff gad', 'buduchop', 'Budu', '100 watt', 'Nursery rhymes', 'Rum behavior', 'Story Book Riddim']",PT2M31S,151,2.5166666666666666,hd,False,924485,26724,0,607,Under 5 min
juzeJRqq4dw,https://www.youtube.com/watch?v=juzeJRqq4dw,NEVER MIX THESE BRAINROTS TOGETHER..,"Adopt Your Own TYLER and SNOWI ✨ https://tylerandsnowi.store/ 👈 Back for a Limited Time ⏰ Today Tyler & Snowi Play ITALIAN BRAINROT MIXER!! 😲 Can we mix TiTiTi Sahur, Espressona Signora, Pot Hotspot, Cocofanto Elefanto and MORE to create NEW ITALIAN BRAINROT?! This Roblox ITALIAN BRAINROT GAME has SO MANY FUNNY MOMENTS ! 👉Don't forget to SUBSCRIBE & leave a like 👍 if you enjoyed! Join our Roblox Group here! https://www.roblox.com/groups/15659093/Tyler-and-Snowi #funnymoments #cartoon #roblox [0731]",2025-08-03 21:52:00+00:00,2025-08-03,21:52:00,Sunday,21,UCzzF1kdBgwv5RB6rbB6kVSA,Tyler & Snowi,20,Gaming,"['roblox', 'funny', 'moments', 'roblox funny moments', 'funny moments', 'tyler', 'snowi', 'tyler and snowi', 'tyler & snowi', 'roblox italian brainrot memes', 'roblox brainrot games', 'roblox italian brainrot', 'italian brainrot', 'italian', 'brainrot', 'italian brainrot lore', 'italian brainrot roblox', 'new italian brainrot', 'new italian brainrot animals', 'brainrot lore', 'tititi sahur brainrot', 'roblox tititi sahur', 'roblox espressona signora', 'roblox pot hotspot', 'espressona signora', 'pot hotspot roblox', 'tititi sahur']",PT22M21S,1341,22.35,hd,False,1113404,30580,0,706,20–60 min
yaviTqbtQ7Y,https://www.youtube.com/watch?v=yaviTqbtQ7Y,HAPPY BIRTHDAY KATUNGWA - ROSELINE KATUNGWA (OFFICIAL 4K VIDEO),"//A Heritage Media Film #Directed By Antoh #Audio by Hiramix productions #zipporaheric #RoselineKatungwa #KambaGospel #rosemuhando #trending #kambagospel #gospel #swahili #zipporah #kenyan music #Gospelmusic, #swahilimusic #localmusic #kenyangospelmusic #bestofkambamusic #kambamusic #swahili #wilberforcemusyoka #myello #puritykateiko #johnkay #kasolo #kisingalatest #tusimu #katombi #alexkasau #katombi #ngulumendemwanosu #pewapewa #vuusyaungulatest #katungwaviralVideo #KatungwatrendingVideo",2025-08-05 14:00:06+00:00,2025-08-05,14:00:06,Tuesday,14,UCdSYhGPqSwlUKKJGurpL2uQ,Roseline Katungwa Official ,10,Music,"['#ROSEMUHANDO', '#TOPGOSPEL', '#BESTDANCER', '#Roselinekatungwa', 'Roseline Katungwa', 'Meshack Masila', 'kenyan music', 'Gospel music', 'swahili music', 'local music', 'kenyan gospel music', 'music', 'best of kamba music', 'kamba music', 'trending music', 'stephen kasolo', 'wilberforce musyoka', 'myello', 'zipporah eric', 'purity kateiko', 'fresh music', 'ngomma', 'ngomma vas', 'ngomma.com']",PT6M25S,385,6.416666666666667,hd,False,18737,873,0,185,5–10 min
MqHGUL0a4i0,https://www.youtube.com/watch?v=MqHGUL0a4i0,1 Impossible Goal With Every World Cup Winner,Main Channel: https://www.youtube.com/c/Futcrunch,2025-08-02 12:00:40+00:00,2025-08-02,12:00:40,Saturday,12,UCrsuEI3mvU5pN2PEbwW9F9w,MoreCrunch,20,Gaming,[],PT14M53S,893,14.883333333333333,hd,False,1042981,12776,0,274,10–20 min
qkzGfJpXmjk,https://www.youtube.com/watch?v=qkzGfJpXmjk,HISTORIA BY MAMA AFRICA (AGGY TOTO PARENTAL VISIT)#DIRECTOR MIGEL ESBORN,#REAL FOCUS MEDIA 0796062936,2025-08-05 10:00:51+00:00,2025-08-05,10:00:51,Tuesday,10,UC7Uz644xpX_io_di6x1_uEQ,MAMA AFRICA,10,Music,[],PT8M8S,488,8.133333333333333,hd,False,19773,1004,0,193,5–10 min
